"CODE_IRIS","NB_NIV"
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290109",2
"341290109",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290109",4
"341290109",3
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290108",1
"341290108",1
"341290108",1
"341290108",1
"341290108",1
"341290109",1
"341290108",1
"341290108",1
"341290109",2
"341290109",2
"341290109",1
"341290108",2
"341290108",2
"341290108",1
"341290109",2
"341290109",2
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",2
"341290109",1
"341290108",1
"341290109",2
"341290108",1
"341290108",1
"341290108",1
"341290109",1
"341290109",1
"341290109",1
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290102",1
"341290102",2
"341290102",1
"341290102",1
"341290109",1
"341290108",2
"341290108",2
"341290108",2
"341290108",2
"341290102",2
"341290102",1
"341290109",2
"341290109",1
"341290109",1
"341290109",2
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290108",3
"341290109",2
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",3
"341290108",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290109",1
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290109",2
"341290109",2
"341290102",1
"341290102",1
"341290102",2
"341290102",1
"341290102",2
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",2
"341290108",2
"341290109",1
"341290109",2
"341290102",1
"341290102",1
"341290109",1
"341290109",1
"341290109",1
"341290108",1
"341290109",2
"341290109",1
"341290102",2
"341290108",1
"341290108",1
"341290102",2
"341290109",2
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290109",1
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290108",1
"341290102",1
"341290108",2
"341290108",2
"341290108",1
"341290108",2
"341290102",2
"341290102",2
"341290108",1
"341290108",1
"341290108",1
"341290108",1
"341290108",1
"341290108",2
"341290109",1
"341290108",1
"341290108",2
"341290108",2
"341290108",2
"341290108",2
"341290108",2
"341290108",2
"341290108",2
"341290108",2
"341290109",1
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290109",1
"341290109",2
"341290102",1
"341290102",1
"341290102",2
"341290102",1
"341290102",2
"341290102",1
"341290102",1
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290102",1
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290102",1
"341290104",1
"341290102",1
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290102",2
"341290102",2
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",2
"341290109",1
"341290102",1
"341290102",1
"341290108",3
"341290102",2
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290109",1
"341290109",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",4
"341290101",4
"341290101",4
"341290101",4
"341290101",3
"341290101",1
"341290101",3
"341290101",3
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",1
"341290101",4
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",2
"341290103",1
"341290103",2
"341290103",1
"341290103",1
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290103",1
"341290103",1
"341290103",1
"341290103",2
"341290103",1
"341290103",2
"341290103",2
"341290103",1
"341290103",1
"341290103",1
"341290103",1
"341290103",2
"341290103",2
"341290103",1
"341290103",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290107",1
"341290107",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290109",2
"341290101",2
"341290101",2
"341290101",2
"341290109",2
"341290109",2
"341290101",3
"341290109",2
"341290109",2
"341290101",1
"341290109",1
"341290109",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290103",2
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",3
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",1
"341290101",3
"341290101",3
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",3
"341290101",1
"341290101",1
"341290101",2
"341290101",3
"341290101",3
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",1
"341290101",2
"341290101",1
"341290101",2
"341290101",2
"341290101",2
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",1
"341290101",2
"341290101",2
"340220102",3
"340220102",3
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",3
"340220102",3
"340220102",1
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",1
"340220102",2
"340220102",3
"340220102",1
"340220102",3
"340220102",3
"340220102",2
"340220101",1
"340220101",2
"340220102",1
"340220102",1
"340220102",1
"340220101",1
"340220101",1
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220101",1
"340220101",1
"340220101",2
"340220101",1
"340220102",1
"340220101",2
"340220102",1
"340220102",1
"340220102",1
"340220101",2
"340220101",1
"340220102",3
"340220102",3
"340220102",2
"340220102",3
"340220102",2
"340220102",2
"340220102",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",2
"340220101",2
"340220102",1
"340220102",1
"340220101",1
"340220101",1
"340220102",1
"340220101",2
"340220101",2
"340220101",2
"340220102",1
"340220102",2
"340220101",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",3
"340220102",2
"340220102",2
"340220102",2
"340220102",1
"340220102",1
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",1
"340220101",2
"340220102",3
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",3
"340220102",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220102",2
"340220101",2
"340220101",2
"340220101",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220101",2
"340220101",2
"340220101",1
"340220101",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",2
"340220101",2
"340220101",1
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",1
"340220102",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",1
"340220101",2
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",1
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",1
"340220101",2
"340220101",1
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220102",2
"340220102",2
"340220102",3
"340220102",2
"340220102",2
"340220102",1
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",3
"340220102",2
"340220102",2
"340220102",1
"340220102",1
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",3
"340220102",3
"340220102",3
"340220102",3
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",3
"340220102",1
"340220102",1
"340220102",2
"340220102",1
"340220102",3
"340220102",3
"340220102",3
"340220102",3
"340220102",2
"340220102",3
"340220102",3
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",3
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",1
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",3
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",3
"340220102",2
"340220102",2
"340220102",3
"340220102",3
"340220102",2
"340220102",2
"340220102",3
"340220102",2
"340220102",3
"340220102",2
"340220102",1
"340220102",1
"340220102",2
"340220102",2
"340220102",1
"340220102",1
"340220102",2
"340220101",2
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220101",1
"340220102",1
"340220102",1
"340220102",1
"340220101",1
"340220101",1
"340220102",1
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",1
"340220102",1
"340220101",1
"340220102",2
"340220102",3
"340220102",2
"340220102",2
"340220102",2
"340220102",1
"340220102",1
"340220101",1
"340220102",2
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220101",1
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220101",1
"340220101",1
"340220102",1
"340220101",1
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220102",2
"340220101",1
"340220102",1
"340220102",1
"340220101",1
"340220102",1
"340220101",2
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220101",1
"340220101",1
"340220102",1
"340220102",1
"340220102",2
"340220102",1
"340220102",1
"340220102",1
"340220102",2
"340220102",1
"340220101",1
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220102",1
"340220101",1
"340220101",1
"340220102",2
"340220101",1
"340220101",2
"340220101",1
"340220101",1
"340220102",3
"340220102",3
"340220102",3
"340220102",3
"340220102",3
"340220102",3
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",2
"340220102",3
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220102",2
"340220102",2
"340220102",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",2
"341290104",1
"341290104",2
"341290104",2
"341290104",2
"341290104",2
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",2
"341290104",2
"341290104",1
"341290104",2
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",2
"341290104",2
"341290104",1
"341290104",2
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",2
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290105",1
"341290105",1
"341290104",1
"341290104",5
"341290104",3
"341290105",1
"341290105",2
"341290105",1
"341290104",1
"341290104",1
"341290104",2
"341290104",2
"341290104",1
"341290104",1
"341290104",1
"341290104",2
"341290104",1
"341290104",1
"341290104",1
"341290104",2
"341290104",1
"341290104",1
"341290104",2
"341290104",3
"341290104",1
"341290104",1
"341290104",2
"341290104",1
"341290104",2
"341290104",1
"341290104",1
"341290108",2
"341290108",3
"341290108",3
"341290108",3
"341290108",3
"341290108",2
"341290109",2
"341290109",1
"341290109",1
"341290109",2
"341290108",2
"341290108",1
"341290108",1
"341290105",1
"341290105",1
"341290105",1
"341290109",1
"341290109",2
"341290109",2
"341290105",2
"341290105",1
"341290105",2
"341290105",1
"341290105",1
"341290105",1
"341290105",2
"341290105",2
"341290108",1
"341290108",1
"341290108",1
"341290108",1
"341290108",1
"341290108",1
"341290108",1
"341290108",1
"341290108",1
"341290108",1
"341290108",4
"341290108",2
"341290108",1
"341290108",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",2
"341290109",1
"341290108",3
"341290108",2
"341290109",1
"341290109",2
"341290109",2
"341290109",2
"341290108",3
"341290108",2
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290109",3
"341290109",3
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290109",1
"341290109",2
"341290108",1
"341290108",1
"341290108",1
"341290101",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290101",1
"341290101",1
"341290101",1
"341290109",3
"341290109",2
"341290101",1
"341290102",1
"341290101",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290102",1
"341290108",3
"341290102",1
"341290102",1
"341290102",1
"341290109",1
"341290109",1
"341290109",1
"341290108",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",2
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290102",1
"341290109",1
"341290109",1
"341290102",2
"341290109",1
"341290109",1
"341290109",1
"341290109",1
"341290109",2
"341290109",1
"341290109",2
"341290109",1
"340220101",1
"340220101",2
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",1
"340220101",1
"340220101",2
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",2
"340220101",2
"340220101",1
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",1
"340220101",2
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",2
"340220101",1
"340220101",2
"340220101",1
"340220101",1
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",3
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",1
"340220101",2
"340220101",2
"340220101",2
"340220101",1
"340220101",1
"340220101",2
"340220101",2
"340220101",1
"340220101",1
"340220101",2
"340220101",1
"340220101",1
"340220101",1
"340220101",1
"340220101",2
"340220101",1
"340220101",2
"341290105",2
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290105",1
"341290105",2
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"340220101",3
"340220101",1
"340220101",3
"340220101",3
"340220101",3
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",2
"340220101",1
"340220101",1
"340220101",2
"341290104",2
"341290104",1
"341290105",1
"341290105",1
"341290105",1
"341290105",1
"341290105",1
"341290105",1
"341290104",1
"341290104",1
"341290104",2
"341290104",2
"341290105",1
"341290105",1
"341290105",1
"341290105",1
"341290105",2
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290105",2
"341290104",1
"341290104",1
"341290105",1
"341290105",1
"341290105",1
"341290105",1
"341290105",1
"341290104",1
"341290104",1
"341290105",2
"341290104",2
"341290104",1
"341290105",1
"341290104",1
"341290104",1
"341290104",1
"341290104",2
"341290104",1
"341290104",1
"341290105",1
"341290104",2
"341290104",1
"341290105",1
"341290105",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",2
"341290104",2
"341290104",1
"341290104",1
"341290105",1
"341290104",2
"341290104",1
"341290104",1
"341290105",1
"341290104",2
"341290104",2
"341290104",1
"341290105",1
"341290105",1
"341290105",1
"341290104",1
"341290105",1
"341290104",1
"341290104",1
"341290104",1
"341290105",1
"341290104",1
"341290105",1
"341290104",1
"341290104",1
"341290105",2
"341290105",1
"341290105",2
"341290104",1
"341290105",1
"341290105",1
"341290104",1
"341290104",1
"341290105",1
"341290105",1
"341290105",1
"341290104",1
"341290104",2
"341290104",3
"341290104",1
"341290104",1
"341290104",1
"341290104",2
"341290104",2
"341290104",3
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290104",1
"341290105",1
"341290104",2
"341290104",1
"341290105",1
"341290105",1
"341290105",2
"341290109",1
"341720105",1
"341720105",3
"341720704",1
"341720105",2
"341720704",1
"341720105",1
"341720106",4
"341720106",3
"341720106",4
"341720105",1
"341720105",1
"341720106",4
"341720106",5
"341720106",7
"341720105",3
"341720105",1
"341720105",1
"341720106",4
"341720106",4
"341720106",5
"341720106",4
"341720101",2
"341720101",1
"341720101",3
"341720105",2
"341720106",1
"341720105",2
"341720105",2
"341722301",1
"341720105",3
"341720105",3
"341720105",3
"341720105",3
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720105",1
"341720705",1
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720704",2
"341720105",2
"341720704",2
"341720704",2
"341720105",2
"341720105",2
"341720105",1
"341720704",1
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",1
"341720704",1
"341720704",2
"341720704",2
"341720704",1
"341720704",1
"341720704",1
"341720105",2
"341720704",1
"341720704",1
"341720704",2
"341720704",2
"341720704",2
"341720704",1
"341720704",1
"341720105",2
"341720105",2
"341720704",2
"341720704",2
"341720105",2
"341720105",2
"341720105",3
"341720105",3
"341720105",4
"341720106",3
"341722301",4
"341720105",2
"341720704",1
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",3
"341720704",1
"341720105",3
"341720105",4
"341720704",1
"341720704",1
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",1
"341720704",1
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",1
"341720704",2
"341720704",2
"341720704",1
"341720704",1
"341720704",2
"341720704",1
"341720704",1
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",1
"341720704",1
"341720704",1
"341720704",2
"341720704",2
"341720704",1
"341720704",1
"341720704",2
"341720704",1
"341720704",1
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720704",1
"341720105",2
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720105",2
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",2
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",2
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",1
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",2
"341720704",1
"341720704",2
"341720704",2
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720105",2
"341720704",2
"341720704",2
"341722301",5
"341720802",1
"341722301",1
"341722301",5
"341722301",5
"341720105",3
"341720105",1
"341722301",4
"341722301",1
"341722301",1
"341722301",2
"341722301",1
"341722301",1
"341722301",1
"341720802",2
"341720802",1
"341722301",5
"341722301",1
"341722301",1
"341722301",2
"341722301",1
"341722301",1
"341722301",1
"341722301",5
"341722301",4
"341722301",2
"341722301",1
"341722301",2
"341722301",1
"341722301",1
"341722301",2
"341722301",1
"341722301",2
"341722301",1
"341722301",1
"341722301",1
"341720105",2
"341720105",2
"341722301",1
"341722301",1
"341722301",2
"341722301",1
"341722301",2
"341722301",1
"341722301",1
"341722301",2
"341722301",2
"341722301",1
"341722301",2
"341722301",3
"341722301",3
"341722301",2
"341722301",2
"341722301",2
"341722301",1
"341722301",2
"341722301",2
"341722301",2
"341722301",2
"341722301",2
"341720705",2
"341720705",1
"341720705",2
"341720705",1
"341720705",1
"341722303",1
"341720705",1
"341720705",1
"341720105",6
"341720705",5
"341720105",2
"341720106",4
"341720705",2
"341720705",1
"341720802",2
"341720705",2
"341720705",1
"341720705",2
"341720705",2
"341720105",2
"341720705",3
"341720705",1
"341720705",2
"341720105",2
"341722301",2
"341722301",2
"341722301",1
"341722301",3
"341722301",3
"341722301",3
"341722301",2
"341722301",2
"341722301",2
"341722301",3
"341722303",1
"341722301",2
"341722301",2
"341722301",2
"341722301",3
"341720705",1
"341720705",2
"341722301",2
"341722301",2
"341722301",4
"341722301",2
"341722301",2
"341722301",1
"341720705",1
"341720802",3
"341720705",2
"341720705",4
"341722301",1
"341722301",2
"341722301",1
"341722301",4
"341722301",2
"341722301",1
"341722301",1
"341722301",1
"341722301",4
"341722301",2
"341722301",3
"341722301",3
"341722301",1
"341722301",2
"341722301",2
"341722301",2
"341722301",3
"341722301",2
"341722301",2
"341722301",2
"341722301",2
"341722301",2
"341722301",2
"341722301",2
"341722301",1
"341722301",2
"341722301",2
