"","taux","scenario","densifyGround","maxBuiltRatio","maximumDensity","PopNotPutUp","UnbuiltArea","AvgCellPop","AreaExpansion","BuiltFloorArea","CellesOpenTiUrb","AvgArtifRate","impact","GrndDensifiedCells"
"4090",0.6,"tendanciel",FALSE,53,TRUE,0,918667,584.862,2756000,8098400,130,53,1494600,0
"4091",0.6,"tendanciel",FALSE,54,FALSE,0,1138324,333.978,2536343,7931181,227,27.933,1283577,0
"4092",0.6,"tendanciel",FALSE,54,TRUE,0,953067,607.325,2721600,8359200,126,54,1419120,0
"4093",0.6,"tendanciel",FALSE,55,FALSE,0,1062761,339.225,2611906,8101700,227,28.765,1310315,0
"4094",0.6,"tendanciel",FALSE,55,TRUE,0,968667,616.081,2706000,7898000,123,55,1438800,0
"4095",0.6,"tendanciel",FALSE,56,FALSE,0,986191,319.722,2688476,8079694,237,28.359,1437002,0
"4096",0.6,"tendanciel",FALSE,56,TRUE,0,1098667,664.487,2576000,8220800,115,56,1366400,0
"4097",0.6,"tendanciel",FALSE,57,FALSE,0,1255122,350.694,2419545,7947490,216,28.004,1196784,0
"4098",0.6,"tendanciel",FALSE,57,TRUE,0,1029983,663.388,2644684,8367233,116,56.997,1269904,0
"4099",0.6,"tendanciel",FALSE,58,FALSE,0,832186,317.793,2842481,8225515,241,29.486,1538870,0
"4100",0.6,"tendanciel",FALSE,58,TRUE,0,1192267,709.813,2482400,8328800,107,58,1257440,0
"4101",0.6,"tendanciel",FALSE,59,FALSE,0,1172734,389.862,2501933,8232683,195,32.076,1208136,0
"4102",0.6,"tendanciel",FALSE,59,TRUE,0,1291067,751.842,2383600,8354400,101,59,1231920,0
"4103",0.6,"tendanciel",FALSE,60,FALSE,0,1037543,367.232,2637124,8302845,211,31.246,1374385,0
"4104",0.6,"tendanciel",FALSE,60,TRUE,0,914667,661.861,2760000,8232000,115,60,1526400,0
"4105",0.6,"tendanciel",FALSE,61,FALSE,0,997038,355.878,2677629,8018853,213,31.428,1375743,0
"4106",0.6,"tendanciel",FALSE,61,TRUE,0,941867,683.179,2732800,8271600,112,61,1388360,0
"4107",0.6,"tendanciel",FALSE,62,FALSE,0,821692,326.12,2852975,7988392,233,30.611,1421910,0
"4108",0.6,"tendanciel",FALSE,62,TRUE,0,872267,675.885,2802400,8233600,113,62,1411120,0
"4109",0.6,"tendanciel",FALSE,63,FALSE,0,1118162,382.065,2556505,8389027,199,32.117,1287688,0
"4110",0.6,"tendanciel",FALSE,63,TRUE,0,1154667,760.54,2520000,8290800,100,63,1297800,0
"4111",0.6,"tendanciel",FALSE,64,FALSE,0,933907,315.61,2740760,8067922,241,28.431,1393286,0
"4112",0.6,"tendanciel",FALSE,64,TRUE,0,730667,659.548,2944000,8396800,115,64,1546240,0
"4113",0.6,"tendanciel",FALSE,65,FALSE,0,972172,388.714,2702495,8259192,196,34.471,1339765,0
"4114",0.6,"tendanciel",FALSE,65,TRUE,0,1126667,776.867,2548000,7904000,98,65,1344200,0
"4115",0.6,"tendanciel",FALSE,66,FALSE,0,1074011,370.986,2600656,7767925,207,31.409,1322458,0
"4116",0.6,"tendanciel",FALSE,66,TRUE,0,1008267,755.277,2666400,8316000,101,66,1393920,0
"4117",0.6,"tendanciel",FALSE,67,FALSE,0,897184,381.75,2777483,8277048,200,34.719,1386993,0
"4118",0.6,"tendanciel",FALSE,67,TRUE,0,914267,736.097,2760400,8388400,103,67,1482040,0
"4119",0.6,"tendanciel",FALSE,68,FALSE,0,1041095,416.967,2633572,7977891,182,36.175,1394930,0
"4120",0.6,"tendanciel",FALSE,68,TRUE,0,954667,762.64,2720000,8051200,100,68,1476960,0
"4121",0.6,"tendanciel",FALSE,69,FALSE,0,782275,377.284,2892392,8277343,201,35.975,1561619,0
"4122",0.6,"tendanciel",FALSE,69,TRUE,0,997564,791.299,2677103,8224502,97,68.998,1448948,0
"4123",0.6,"tendanciel",FALSE,70,FALSE,0,1123560,414.108,2551107,7878656,185,34.474,1293417,0
"4124",0.6,"tendanciel",FALSE,70,TRUE,0,958667,784.134,2716000,8148000,97,70,1461600,0
"4125",0.6,"tendanciel",FALSE,71,FALSE,0,1058607,390.144,2616060,7874733,195,33.539,1289650,0
"4126",0.6,"tendanciel",FALSE,71,TRUE,0,919867,787.052,2754800,8349600,97,71,1422840,0
"4127",0.6,"tendanciel",FALSE,72,FALSE,0,1073607,446.553,2601060,8093988,170,38.251,1266645,0
"4128",0.6,"tendanciel",FALSE,72,TRUE,0,1053867,838.769,2620800,8294400,91,72,1365120,0
"4129",0.6,"tendanciel",FALSE,73,FALSE,0,931081,411.409,2743586,8319935,186,36.876,1326907,0
"4130",0.6,"tendanciel",FALSE,73,TRUE,0,871467,799.094,2803200,8351200,96,73,1398680,0
"4131",0.6,"tendanciel",FALSE,74,FALSE,0,749556,401.28,2925111,8087717,189,38.692,1517155,0
"4132",0.6,"tendanciel",FALSE,74,TRUE,0,1217867,924.843,2456800,8228800,83,74,1323120,0
"4133",0.6,"tendanciel",FALSE,75,FALSE,0,882037,423.361,2792630,7940325,183,38.151,1447883,0
"4134",0.6,"tendanciel",FALSE,75,TRUE,0,1214667,930.329,2460000,8280000,82,75,1374000,0
"4135",0.6,"tendanciel",FALSE,76,FALSE,0,1095373,436.177,2579294,7831426,175,36.847,1348344,0
"4136",0.6,"tendanciel",FALSE,76,TRUE,0,1060267,882.488,2614400,7934400,86,76,1301120,0
"4137",0.6,"tendanciel",FALSE,77,FALSE,0,953099,434.457,2721568,7879729,175,38.88,1418320,0
"4138",0.6,"tendanciel",FALSE,77,TRUE,0,1303067,989.156,2371600,8131200,77,77,1244320,0
"4139",0.6,"tendanciel",FALSE,78,FALSE,0,1070293,504.203,2604374,8312859,153,42.555,1336459,0
"4140",0.6,"tendanciel",FALSE,78,TRUE,0,1022667,896.824,2652000,7956000,85,78,1435200,0
"4141",0.6,"tendanciel",FALSE,79,FALSE,0,1079680,489.903,2594987,8034363,155,41.855,1346624,0
"4142",0.6,"tendanciel",FALSE,79,TRUE,0,1241467,991.753,2433200,8658400,77,79,1238720,0
"4143",0.6,"tendanciel",FALSE,80,FALSE,0,796156,440.61,2878511,8136859,172,41.839,1512000,0
"4144",0.6,"tendanciel",FALSE,80,TRUE,0,986667,909.893,2688000,8672000,84,80,1424000,0
"4145",0.6,"tendanciel",FALSE,81,FALSE,0,932175,466.816,2742492,8122707,163,42.063,1457006,0
"4146",0.6,"tendanciel",FALSE,81,TRUE,0,1147467,976.41,2527200,8391600,78,81,1341360,0
"4147",0.6,"tendanciel",FALSE,82,FALSE,0,908787,485.554,2765880,7896934,157,44.043,1410280,0
"4148",0.6,"tendanciel",FALSE,82,TRUE,0,985067,926.634,2689600,8364000,82,82,1525200,0
"4149",0.6,"tendanciel",FALSE,83,FALSE,0,1172670,471.124,2501997,7928426,161,38.851,1252663,0
"4150",0.6,"tendanciel",FALSE,83,TRUE,0,852667,899.965,2822000,8333200,85,83,1547120,0
"4151",0.6,"tendanciel",FALSE,84,FALSE,0,1111047,496.915,2563620,8176359,153,41.889,1287839,0
"4152",0.6,"tendanciel",FALSE,84,TRUE,0,1154667,1010.867,2520000,8332800,75,84,1404480,0
"4153",0.6,"tendanciel",FALSE,85,FALSE,0,1116291,526.16,2558376,7823402,144,44.416,1356606,0
"4154",0.6,"tendanciel",FALSE,85,TRUE,0,1124667,1042.373,2550000,8568000,75,85,1322600,0
"4155",0.6,"tendanciel",FALSE,86,FALSE,0,1012298,522.151,2662369,8209346,146,45.589,1422299,0
"4156",0.6,"tendanciel",FALSE,86,TRUE,0,1094667,1020.267,2580000,8565600,75,86,1348480,0
"4157",0.6,"tendanciel",FALSE,87,FALSE,0,1320422,573.841,2354245,7852891,132,44.588,1298378,0
"4158",0.6,"tendanciel",FALSE,87,TRUE,0,960267,971.679,2714400,8386800,78,87,1430280,0
"4159",0.6,"tendanciel",FALSE,88,FALSE,0,927565,470.764,2747102,7833128,161,42.657,1413904,0
"4160",0.6,"tendanciel",FALSE,88,TRUE,0,823467,937.877,2851200,8694400,81,88,1464320,0
"4161",0.6,"tendanciel",FALSE,89,FALSE,0,1020084,495.942,2654583,8205236,154,43.094,1405556,0
"4162",0.6,"tendanciel",FALSE,89,TRUE,0,541867,861.148,3132800,8544000,88,89,1712360,0
"4163",0.6,"tendanciel",FALSE,90,FALSE,0,886600,481.113,2788067,8200953,159,43.838,1451254,0
"4164",0.6,"tendanciel",FALSE,90,TRUE,0,1262667,1130.731,2412000,8748000,67,90,1260000,0
"4165",0.6,"tendanciel",FALSE,91,FALSE,0,1021611,492.516,2653056,7937222,155,42.791,1441859,0
"4166",0.6,"tendanciel",FALSE,91,TRUE,0,908267,1015.711,2766400,8590400,76,91,1496040,0
"4167",0.6,"tendanciel",FALSE,92,FALSE,0,718087,487.84,2956580,8198393,156,47.381,1536485,0
"4168",0.6,"tendanciel",FALSE,92,TRUE,0,1172267,1116.118,2502400,8280000,68,92,1280640,0
"4169",0.6,"tendanciel",FALSE,93,FALSE,0,879716,575.657,2794951,8396316,134,52.145,1455036,0
"4170",0.6,"tendanciel",FALSE,93,TRUE,0,959067,1039.685,2715600,8332800,73,93,1476840,0
"4171",0.6,"tendanciel",FALSE,94,FALSE,0,952407,548.214,2722260,8292213,140,48.612,1464159,0
"4172",0.6,"tendanciel",FALSE,94,TRUE,0,817067,999.974,2857600,8648000,76,94,1556640,0
"4173",0.6,"tendanciel",FALSE,95,FALSE,0,972041,516.265,2702626,7936944,147,45.963,1418138,0
"4174",0.6,"tendanciel",FALSE,95,TRUE,0,1204667,1171.154,2470000,8436000,65,95,1349000,0
"4175",0.6,"tendanciel",FALSE,96,FALSE,0,818224,525.193,2856443,8154093,145,49.249,1542653,0
"4176",0.6,"tendanciel",FALSE,96,TRUE,0,1101867,1142.746,2572800,7910400,67,96,1332480,0
"4177",0.6,"tendanciel",FALSE,97,FALSE,0,918830,549.942,2755837,8213128,139,49.565,1436907,0
"4178",0.6,"tendanciel",FALSE,97,TRUE,0,764667,1016.16,2910000,8652400,75,97,1497680,0
"4179",0.6,"tendanciel",FALSE,98,FALSE,0,803982,533.804,2870685,7942323,143,50.187,1491301,0
"4180",0.6,"tendanciel",FALSE,98,TRUE,0,1205067,1209.032,2469600,8428000,63,98,1258320,0
"4181",0.6,"tendanciel",FALSE,99,FALSE,0,725166,548.759,2949501,8236531,141,52.296,1583682,0
"4182",0.6,"tendanciel",FALSE,99,TRUE,0,823467,1072.264,2851200,8949600,72,99,1599840,0
"4183",0.6,"tendanciel",TRUE,100,FALSE,0,1220034,634.425,2454633,8705848,44,51.138,791227,73
"4184",0.6,"tendanciel",TRUE,100,TRUE,0,1098128,1141.537,2576539,8319579,43,96.14,1178580,21
"4185",0.6,"tendanciel",TRUE,50,FALSE,0,1521948,322.719,2152719,7998361,41,22.708,599513,176
"4186",0.6,"tendanciel",TRUE,50,TRUE,0,1116719,518.74,2557948,8084644,42,43.209,843178,93
"4187",0.6,"tendanciel",TRUE,51,FALSE,0,1390444,333.991,2284223,7798284,41,25.046,658183,170
"4188",0.6,"tendanciel",TRUE,51,TRUE,0,1298792,570.481,2375875,8038613,41,44.659,835713,85
"4189",0.6,"tendanciel",TRUE,52,FALSE,0,1311913,330.852,2362754,7772557,42,25.682,681123,177
"4190",0.6,"tendanciel",TRUE,52,TRUE,0,1451551,626.702,2223116,7699340,42,45.932,753416,72
"4191",0.6,"tendanciel",TRUE,53,FALSE,0,1587680,353.991,2086987,7442432,41,24.155,598552,156
"4192",0.6,"tendanciel",TRUE,53,TRUE,0,1233036,586.769,2441631,8055088,42,46.954,861769,79
"4193",0.6,"tendanciel",TRUE,54,FALSE,0,1594608,382.692,2080059,7709262,42,26.263,576117,141
"4194",0.6,"tendanciel",TRUE,54,TRUE,0,1536895,701.764,2137772,8020005,41,48.586,837826,64
"4195",0.6,"tendanciel",TRUE,55,FALSE,0,1391716,381.08,2282951,7874146,42,28.395,670925,145
"4196",0.6,"tendanciel",TRUE,55,TRUE,0,1562493,731.476,2112174,7996290,43,50.29,799793,57
"4197",0.6,"tendanciel",TRUE,56,FALSE,0,1348323,355.591,2326344,7855846,42,26.925,695533,155
"4198",0.6,"tendanciel",TRUE,56,TRUE,0,1374004,675.08,2300663,8027405,41,50.453,814955,66
"4199",0.6,"tendanciel",TRUE,57,FALSE,0,1400571,385.777,2274096,7877540,41,28.713,600164,146
"4200",0.6,"tendanciel",TRUE,57,TRUE,0,1198802,638.546,2475865,8291648,42,51.581,858027,71
"4201",0.6,"tendanciel",TRUE,58,FALSE,0,1420763,383.76,2253904,7961498,43,27.895,638711,138
"4202",0.6,"tendanciel",TRUE,58,TRUE,0,1447806,733.798,2226861,7756900,40,53.021,850004,58
"4203",0.6,"tendanciel",TRUE,59,FALSE,0,1267827,343.819,2406840,7846736,41,26.983,669686,165
"4204",0.6,"tendanciel",TRUE,59,TRUE,0,1313285,688.613,2361382,7936364,40,53.184,876473,62
"4205",0.6,"tendanciel",TRUE,60,FALSE,0,1477204,388.974,2197463,7766489,44,28.029,608308,133
"4206",0.6,"tendanciel",TRUE,60,TRUE,0,1307770,711.009,2366897,8065122,43,54.789,820684,61
"4207",0.6,"tendanciel",TRUE,61,FALSE,0,1571738,438.913,2102929,7944976,42,30.389,688860,120
"4208",0.6,"tendanciel",TRUE,61,TRUE,0,1137312,666.991,2537355,8339292,41,55.16,913828,64
"4209",0.6,"tendanciel",TRUE,62,FALSE,0,1569378,431.5,2105289,7864235,40,29.905,599995,130
"4210",0.6,"tendanciel",TRUE,62,TRUE,0,1397296,766.091,2277371,7981198,44,57.509,868048,52
"4211",0.6,"tendanciel",TRUE,63,FALSE,0,1344094,398.293,2330573,8086579,44,30.346,757823,137
"4212",0.6,"tendanciel",TRUE,63,TRUE,0,1397991,779.745,2276676,8000767,41,58.078,857948,51
"4213",0.6,"tendanciel",TRUE,64,FALSE,0,1419996,443.263,2254671,7833568,44,32.582,760246,113
"4214",0.6,"tendanciel",TRUE,64,TRUE,0,1368325,785.175,2306342,7830633,43,59.442,956827,50
"4215",0.6,"tendanciel",TRUE,65,FALSE,0,1532476,459.521,2142191,7733134,44,32.069,629735,112
"4216",0.6,"tendanciel",TRUE,65,TRUE,0,1367164,759.06,2307503,8277064,42,57.688,746846,52
"4217",0.6,"tendanciel",TRUE,66,FALSE,0,1557269,448.68,2117398,7750661,42,31.138,657114,117
"4218",0.6,"tendanciel",TRUE,66,TRUE,0,1319237,790.323,2355430,7842889,43,61.339,933866,48
"4219",0.6,"tendanciel",TRUE,67,FALSE,0,1677544,490.735,1997123,7948170,41,32.212,586098,103
"4220",0.6,"tendanciel",TRUE,67,TRUE,0,1321884,809.585,2352783,8683205,42,61.915,950583,48
"4221",0.6,"tendanciel",TRUE,68,FALSE,0,1776731,585.5,1897936,7721818,40,36.499,605175,82
"4222",0.6,"tendanciel",TRUE,68,TRUE,0,1466164,881.174,2208503,7881716,44,64.201,853406,38
"4223",0.6,"tendanciel",TRUE,69,FALSE,0,1429951,451.464,2244716,8119504,42,33.011,729794,115
"4224",0.6,"tendanciel",TRUE,69,TRUE,0,1268386,800.906,2406281,8353459,43,62.664,910685,48
"4225",0.6,"tendanciel",TRUE,70,FALSE,0,1450769,464.822,2223898,7836062,43,33.901,705772,110
"4226",0.6,"tendanciel",TRUE,70,TRUE,0,1303491,846.967,2371176,7964670,41,65.866,880888,44
"4227",0.6,"tendanciel",TRUE,71,FALSE,0,1297815,435.159,2376852,7890528,42,33.571,775029,123
"4228",0.6,"tendanciel",TRUE,71,TRUE,0,1332812,880.874,2341855,7924761,43,67.295,915052,39
"4229",0.6,"tendanciel",TRUE,72,FALSE,0,1574505,511.517,2100162,7933237,43,35.238,651618,97
"4230",0.6,"tendanciel",TRUE,72,TRUE,0,1283048,851.022,2391619,8210183,45,67.18,892498,42
"4231",0.6,"tendanciel",TRUE,73,FALSE,0,1597270,499.158,2077397,7830020,44,33.944,702086,98
"4232",0.6,"tendanciel",TRUE,73,TRUE,0,1218480,851.7,2456187,8162908,43,67.478,1000805,44
"4233",0.6,"tendanciel",TRUE,74,FALSE,0,1435692,489.052,2238975,7680175,41,36.112,690120,105
"4234",0.6,"tendanciel",TRUE,74,TRUE,0,925537,795.948,2749130,8241174,43,68.728,979727,49
"4235",0.6,"tendanciel",TRUE,75,FALSE,0,1189189,469.675,2485478,8252812,44,36.986,719135,112
"4236",0.6,"tendanciel",TRUE,75,TRUE,0,1143564,854.067,2531103,8319593,43,70.308,977987,42
"4237",0.6,"tendanciel",TRUE,76,FALSE,0,1481765,557.65,2192902,7825567,41,39.441,767806,90
"4238",0.6,"tendanciel",TRUE,76,TRUE,0,1406078,961.013,2268589,8161508,43,71.791,999623,32
"4239",0.6,"tendanciel",TRUE,77,FALSE,0,1526763,533.373,2147904,7611785,42,37.551,574588,97
"4240",0.6,"tendanciel",TRUE,77,TRUE,0,1476481,1014.28,2198186,7893782,42,72.309,820236,33
"4241",0.6,"tendanciel",TRUE,78,FALSE,0,1446015,523.384,2228652,7735150,44,38.162,678277,92
"4242",0.6,"tendanciel",TRUE,78,TRUE,0,1385452,1012.684,2289215,8456251,41,74.325,951318,31
"4243",0.6,"tendanciel",TRUE,79,FALSE,0,1319342,502.34,2355325,7845387,42,38.236,700880,101
"4244",0.6,"tendanciel",TRUE,79,TRUE,0,1363894,996.052,2310773,7921893,42,75.025,961963,30
"4245",0.6,"tendanciel",TRUE,80,FALSE,0,1515924,524.186,2158743,7836308,43,36.713,740753,90
"4246",0.6,"tendanciel",TRUE,80,TRUE,0,1341834,989.221,2332833,8119799,41,75.741,929016,35
"4247",0.6,"tendanciel",TRUE,81,FALSE,0,1346851,525.621,2327816,8078188,44,40.135,666073,87
"4248",0.6,"tendanciel",TRUE,81,TRUE,0,1107758,910.405,2566909,8449302,43,76.396,1012692,38
"4249",0.6,"tendanciel",TRUE,82,FALSE,0,1358316,509.57,2316351,7828102,41,38.35,765651,97
"4250",0.6,"tendanciel",TRUE,82,TRUE,0,1303674,1014.84,2370993,7878494,43,79.033,1009386,27
"4251",0.6,"tendanciel",TRUE,83,FALSE,0,1554696,583.893,2119971,8316443,43,40.151,662998,84
"4252",0.6,"tendanciel",TRUE,83,TRUE,0,1318592,1045.219,2356075,8378195,43,79.597,916628,27
"4253",0.6,"tendanciel",TRUE,84,FALSE,0,1498139,575.644,2176528,7648542,40,41.222,754099,80
"4254",0.6,"tendanciel",TRUE,84,TRUE,0,989297,904.44,2685370,8150816,39,79.922,1145782,39
"4255",0.6,"tendanciel",TRUE,85,FALSE,0,1212250,490.256,2462417,8135716,42,39.462,775647,107
"4256",0.6,"tendanciel",TRUE,85,TRUE,0,1076241,1000.949,2598426,8139614,42,80.198,1031925,39
"4257",0.6,"tendanciel",TRUE,86,FALSE,0,1439875,633.76,2234792,7806984,42,45.795,756812,70
"4258",0.6,"tendanciel",TRUE,86,TRUE,0,1214330,1048.904,2460337,8883524,42,83.119,1120041,28
"4259",0.6,"tendanciel",TRUE,87,FALSE,0,1517761,591.233,2156906,7729092,40,41.801,672847,84
"4260",0.6,"tendanciel",TRUE,87,TRUE,0,980175,927.963,2694492,8232249,42,81.159,945198,38
"4261",0.6,"tendanciel",TRUE,88,FALSE,0,906151,472.416,2768516,8395880,40,42.724,844942,114
"4262",0.6,"tendanciel",TRUE,88,TRUE,0,1036134,966.468,2638533,8493565,40,83.498,1027550,35
"4263",0.6,"tendanciel",TRUE,89,FALSE,0,1484212,617.52,2190455,7885699,43,44.162,651895,75
"4264",0.6,"tendanciel",TRUE,89,TRUE,0,1394865,1150.803,2279802,8302524,42,85.067,1100654,25
"4265",0.6,"tendanciel",TRUE,90,FALSE,0,1345359,583.285,2329308,7811308,42,44.452,724596,79
"4266",0.6,"tendanciel",TRUE,90,TRUE,0,1001191,986.753,2673476,8537208,40,85.688,1185635,33
"4267",0.6,"tendanciel",TRUE,91,FALSE,0,1220743,561.562,2453924,8483406,42,44.135,862839,85
"4268",0.6,"tendanciel",TRUE,91,TRUE,0,1287249,1136.821,2387418,8275570,40,89.083,1036505,25
"4269",0.6,"tendanciel",TRUE,92,FALSE,0,1359709,616.672,2314958,7944765,41,46.299,766516,77
"4270",0.6,"tendanciel",TRUE,92,TRUE,0,1283449,1144.791,2391218,8288104,43,87.912,1036075,23
"4271",0.6,"tendanciel",TRUE,93,FALSE,0,1358277,552.681,2316390,8011680,42,41.964,788332,91
"4272",0.6,"tendanciel",TRUE,93,TRUE,0,1346523,1167.015,2328144,8746626,41,89.544,1090462,19
"4273",0.6,"tendanciel",TRUE,94,FALSE,0,1512109,647.974,2162558,8030139,40,46.209,712956,71
"4274",0.6,"tendanciel",TRUE,94,TRUE,0,1445165,1256.311,2229502,8461324,42,91.373,1071782,17
"4275",0.6,"tendanciel",TRUE,95,FALSE,0,1275676,549.217,2398991,8114445,42,43.147,747530,90
"4276",0.6,"tendanciel",TRUE,95,TRUE,0,1452374,1291.066,2222293,8374960,43,91.078,1004623,17
"4277",0.6,"tendanciel",TRUE,96,FALSE,0,1050834,558.684,2623833,8027503,43,47.88,959332,86
"4278",0.6,"tendanciel",TRUE,96,TRUE,0,1282427,1183.641,2392240,7952868,43,93.447,1065620,20
"4279",0.6,"tendanciel",TRUE,97,FALSE,0,1549275,666.667,2125392,7740627,42,46.609,720649,68
"4280",0.6,"tendanciel",TRUE,97,TRUE,0,1077305,1134.857,2597362,8631543,42,92.763,1067737,25
"4281",0.6,"tendanciel",TRUE,98,FALSE,0,1208090,610.8,2466577,8234053,42,48.94,837807,75
"4282",0.6,"tendanciel",TRUE,98,TRUE,0,1594025,1378.527,2080642,8154150,40,94.575,1023470,13
"4283",0.6,"tendanciel",TRUE,99,FALSE,0,1638168,722.962,2036499,8278508,44,48.031,806683,56
"4284",0.6,"tendanciel",TRUE,99,TRUE,0,1001638,1143.014,2673029,9050397,42,95.465,1162310,25
"4285",0.7,"reduction",FALSE,100,FALSE,11969,0,565.869,2624126,8302061,137,47.886,1321163,0
"4286",0.7,"reduction",FALSE,100,TRUE,20464,0,1045.894,2640000,7880000,66,100,1420000,0
"4287",0.7,"reduction",FALSE,50,FALSE,14603,0,278.401,2625087,7890823,269,24.397,1318493,0
"4288",0.7,"reduction",FALSE,50,TRUE,12534,0,583.023,2640000,8380000,132,50,1370000,0
"4289",0.7,"reduction",FALSE,51,FALSE,14873,0,292.627,2630378,7822074,255,25.788,1370228,0
"4290",0.7,"reduction",FALSE,51,TRUE,12915,0,593.628,2631600,7894800,129,51,1381080,0
"4291",0.7,"reduction",FALSE,52,FALSE,12129,0,304.583,2628639,8104871,254,25.872,1349672,0
"4292",0.7,"reduction",FALSE,52,TRUE,13470,0,598.606,2641600,8257600,127,52,1329120,0
"4293",0.7,"reduction",FALSE,53,FALSE,16624,0,297.424,2629504,7662771,245,26.832,1366550,0
"4294",0.7,"reduction",FALSE,53,TRUE,19099,0,567.694,2628800,7695600,124,53,1356800,0
"4295",0.7,"reduction",FALSE,54,FALSE,10103,0,324.041,2629888,8077876,245,26.836,1347314,0
"4296",0.7,"reduction",FALSE,54,TRUE,11832,0,636.566,2635200,8424000,122,54,1298160,0
"4297",0.7,"reduction",FALSE,55,FALSE,16844,0,311.798,2636410,7524222,233,28.288,1340702,0
"4298",0.7,"reduction",FALSE,55,TRUE,14384,0,625.908,2640000,7854000,120,55,1401400,0
"4299",0.7,"reduction",FALSE,56,FALSE,10496,0,336.157,2636017,8378629,235,28.043,1275083,0
"4300",0.7,"reduction",FALSE,56,TRUE,10863,0,666.356,2643200,8579200,118,56,1377600,0
"4301",0.7,"reduction",FALSE,57,FALSE,12161,0,337.694,2635621,7886040,229,28.773,1379589,0
"4302",0.7,"reduction",FALSE,57,TRUE,12086,0,667.302,2644684,8709218,116,56.997,1333742,0
"4303",0.7,"reduction",FALSE,58,FALSE,16814,0,314.628,2639145,7738539,231,28.562,1381694,0
"4304",0.7,"reduction",FALSE,58,TRUE,14283,0,659.737,2644800,8352000,114,58,1343280,0
"4305",0.7,"reduction",FALSE,59,FALSE,9852,0,352.394,2624733,8224928,226,29.035,1318838,0
"4306",0.7,"reduction",FALSE,59,TRUE,9066,0,718.098,2643200,8802800,112,59,1338120,0
"4307",0.7,"reduction",FALSE,60,FALSE,9859,0,373.869,2629810,8292171,213,30.866,1358278,0
"4308",0.7,"reduction",FALSE,60,TRUE,16964,0,659.355,2640000,8112000,110,60,1447200,0
"4309",0.7,"reduction",FALSE,61,FALSE,15117,0,323.374,2628781,7936860,230,28.574,1297894,0
"4310",0.7,"reduction",FALSE,61,TRUE,13080,0,707.528,2635200,8076400,108,61,1332240,0
"4311",0.7,"reduction",FALSE,62,FALSE,15232,0,353.624,2626592,7873338,210,31.269,1310280,0
"4312",0.7,"reduction",FALSE,62,TRUE,13772,0,714.349,2628800,8159200,106,62,1403680,0
"4313",0.7,"reduction",FALSE,63,FALSE,7004,0,402.385,2630444,8538144,205,32.079,1356097,0
"4314",0.7,"reduction",FALSE,63,TRUE,12176,0,736.352,2646000,8593200,105,63,1375920,0
"4315",0.7,"reduction",FALSE,64,FALSE,19707,0,333.904,2634360,7472760,209,31.511,1303038,0
"4316",0.7,"reduction",FALSE,64,TRUE,10879,0,763.243,2636800,8601600,103,64,1397760,0
"4317",0.7,"reduction",FALSE,65,FALSE,13636,0,387.026,2627899,7847393,196,33.519,1361905,0
"4318",0.7,"reduction",FALSE,65,TRUE,10917,0,777.98,2626000,8528000,101,65,1440400,0
"4319",0.7,"reduction",FALSE,66,FALSE,14486,0,386.634,2637817,8049001,194,33.992,1364843,0
"4320",0.7,"reduction",FALSE,66,TRUE,12795,0,766.98,2640000,8421600,100,66,1412400,0
"4321",0.7,"reduction",FALSE,67,FALSE,11040,0,400.27,2633570,8286316,196,33.591,1312118,0
"4322",0.7,"reduction",FALSE,67,TRUE,11360,0,797.276,2626400,8388400,98,67,1398960,0
"4323",0.7,"reduction",FALSE,68,FALSE,11926,0,389.784,2648908,8415125,199,33.278,1340296,0
"4324",0.7,"reduction",FALSE,68,TRUE,12281,0,796,2638400,8296000,97,68,1335520,0
"4325",0.7,"reduction",FALSE,69,FALSE,20436,0,375.31,2631408,7261107,184,35.753,1287516,0
"4326",0.7,"reduction",FALSE,69,TRUE,6529,0,864.208,2649504,8942076,96,68.998,1310952,0
"4327",0.7,"reduction",FALSE,70,FALSE,8827,0,443.22,2631970,8534721,182,36.153,1322158,0
"4328",0.7,"reduction",FALSE,70,TRUE,19333,0,746.383,2632000,7420000,94,70,1388800,0
"4329",0.7,"reduction",FALSE,71,FALSE,16087,0,421.874,2631961,7807481,174,37.816,1415548,0
"4330",0.7,"reduction",FALSE,71,TRUE,12603,0,826.774,2641200,8406400,93,71,1366040,0
"4331",0.7,"reduction",FALSE,72,FALSE,19404,0,372.814,2627282,7500811,188,34.937,1330770,0
"4332",0.7,"reduction",FALSE,72,TRUE,18236,0,774.533,2649600,7804800,92,72,1425600,0
"4333",0.7,"reduction",FALSE,73,FALSE,14611,0,427.897,2624906,8114160,175,37.499,1396665,0
"4334",0.7,"reduction",FALSE,73,TRUE,14844,0,829.433,2628000,8497200,90,73,1398680,0
"4335",0.7,"reduction",FALSE,74,FALSE,18916,0,398.74,2625467,7652728,177,37.083,1390856,0
"4336",0.7,"reduction",FALSE,74,TRUE,14609,0,841.393,2634400,8465600,89,74,1444480,0
"4337",0.7,"reduction",FALSE,75,FALSE,14983,0,474.586,2630233,7857274,157,41.883,1330269,0
"4338",0.7,"reduction",FALSE,75,TRUE,18934,0,801.807,2640000,7890000,88,75,1356000,0
"4339",0.7,"reduction",FALSE,76,FALSE,15525,0,417.898,2632963,7903477,177,37.189,1358299,0
